gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,16.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,14.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",9.000000000,12.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",9.000000000,14.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2016-05-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",815.000000000,1188.000000000,
8,8,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",323.000000000,477.000000000,
9,9,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",305.000000000,447.000000000,
10,10,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",252.000000000,350.000000000,
11,11,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",290.000000000,429.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",672.000000000,871.000000000,
16,16,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",292.000000000,344.000000000,
17,17,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",104.000000000,153.000000000,
21,21,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,152.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",679.000000000,945.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",935.000000000,1269.000000000,
24,24,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",146.000000000,188.000000000,
26,26,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",88.000000000,91.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",1154.000000000,1521.000000000,
30,30,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,133.000000000,
31,31,,"Local Bus","Other Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",352.000000000,557.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2016-05-01,OFF_PEAK,"Headway / Schedule Adherence",663.000000000,843.000000000,
